Full URL,Page Type,JCR Path,Page Status,Taxonomy Status,Total Tags in CSV,Tags Resolved,Tags Unresolved,Unresolved Tag Details
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/china-drives-system-on-chip-innovation-in-auto-industry,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/china-drives-system-on-chip-innovation-in-auto-industry,EXISTS in AEM,APPLIED (all resolved),12,12,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/digital-twins-in-the-automotive-industry-explained,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/digital-twins-in-the-automotive-industry-explained,EXISTS in AEM,APPLIED (all resolved),7,7,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/fords-all-in-bet-on-automotive-innovations,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/fords-all-in-bet-on-automotive-innovations,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/new-car-inventory-trends,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/new-car-inventory-trends,EXISTS in AEM,APPLIED (all resolved),5,5,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/spglobal-invests-in-optimizing-automotive-sales,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/spglobal-invests-in-optimizing-automotive-sales,EXISTS in AEM,APPLIED (all resolved),4,4,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/the-journey-towards-efficient-ev-charging,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/the-journey-towards-efficient-ev-charging,EXISTS in AEM,PARTIAL (some unresolved),9,8,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/turkish-electric-car-market-analysis,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/turkish-electric-car-market-analysis,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/08/why-europe-is-losing-the-gigafactory-race-to-china,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/08/why-europe-is-losing-the-gigafactory-race-to-china,EXISTS in AEM,APPLIED (all resolved),12,12,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/auto-finance-trends-data-driven-agility-for-lenders,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/auto-finance-trends-data-driven-agility-for-lenders,EXISTS in AEM,PARTIAL (some unresolved),8,7,1,audienceRole: Leasing / financial services
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/automotive-startups-shaping-the-future-of-mobility,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/automotive-startups-shaping-the-future-of-mobility,EXISTS in AEM,APPLIED (all resolved),7,7,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/autonomous-driving-expands-to-europe-and-middle-east,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/autonomous-driving-expands-to-europe-and-middle-east,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/china-automotive-industry-semiconductor-supply-chain,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/china-automotive-industry-semiconductor-supply-chain,EXISTS in AEM,APPLIED (all resolved),13,13,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/iaa-mobility-2025-chinese-evs-in-europe,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/iaa-mobility-2025-chinese-evs-in-europe,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/india-vehicle-scrappage-policy-insights,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/india-vehicle-scrappage-policy-insights,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/oem-pricing-strategy-evolves-tariff-effects,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/oem-pricing-strategy-evolves-tariff-effects,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/powertrain-and-brand-loyalty-trends-us,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/powertrain-and-brand-loyalty-trends-us,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/regenerative-braking-powers-bev-performance-gains,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/regenerative-braking-powers-bev-performance-gains,EXISTS in AEM,PARTIAL (some unresolved),6,5,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/tesla-brand-loyalty-evolving-ev-market,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/tesla-brand-loyalty-evolving-ev-market,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/the-software-defined-market-is-taking-off,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/the-software-defined-market-is-taking-off,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/09/zero-emission-buses-reshape-eu-bus-production,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/09/zero-emission-buses-reshape-eu-bus-production,EXISTS in AEM,PARTIAL (some unresolved),12,11,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/auto-insurance-trends-and-emerging-risks,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/auto-insurance-trends-and-emerging-risks,EXISTS in AEM,PARTIAL (some unresolved),8,6,2,theme: Electric vehicle industry | audienceRole: Insurance analyst / underwriter
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/automotive-industry-glossary-and-metrics,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/automotive-industry-glossary-and-metrics,EXISTS in AEM,APPLIED (all resolved),2,2,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/dutch-takeover-of-chinese-owned-nexperia,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/dutch-takeover-of-chinese-owned-nexperia,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/electric-vehicle-towing-closing-the-gap-with-ice-trucks,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/electric-vehicle-towing-closing-the-gap-with-ice-trucks,EXISTS in AEM,PARTIAL (some unresolved),6,5,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/ev-adoption-rates-how-us-and-other-markets-compare-2025,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/ev-adoption-rates-how-us-and-other-markets-compare-2025,EXISTS in AEM,PARTIAL (some unresolved),12,11,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/forecasting-car-price-trends-volatile-markets,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/forecasting-car-price-trends-volatile-markets,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/how-upfitters-can-prepare-2026-construction-demand,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/how-upfitters-can-prepare-2026-construction-demand,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/huawei-powers-chinese-automakers-smart-ev-ambitions,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/huawei-powers-chinese-automakers-smart-ev-ambitions,EXISTS in AEM,PARTIAL (some unresolved),11,10,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/hydrogen-powered-vehicles-face-rough-road,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/hydrogen-powered-vehicles-face-rough-road,EXISTS in AEM,APPLIED (all resolved),6,6,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/leading-car-manufacturers-market-share,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/leading-car-manufacturers-market-share,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/lgbt-consumer-automotive-market-growing-opportunity,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/lgbt-consumer-automotive-market-growing-opportunity,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/national-auto-trends-in-top-markets,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/national-auto-trends-in-top-markets,EXISTS in AEM,APPLIED (all resolved),7,7,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/powertrain-system-trends-in-flux,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/powertrain-system-trends-in-flux,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/reviving-the-european-car-market,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/reviving-the-european-car-market,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/semiconductor-tug-of-war-ai-data-centers-automakers,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/semiconductor-tug-of-war-ai-data-centers-automakers,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/useful-trends-used-car-market,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/useful-trends-used-car-market,EXISTS in AEM,APPLIED (all resolved),5,5,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/10/vin-matching-what-australian-parts-providers-should-know,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/10/vin-matching-what-australian-parts-providers-should-know,EXISTS in AEM,APPLIED (all resolved),6,6,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/chinese-oems-advance-overseas-vehicle-manufacturing,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/chinese-oems-advance-overseas-vehicle-manufacturing,EXISTS in AEM,APPLIED (all resolved),13,13,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/connected-services-an-increasingly-important-slice-of-automakers-revenue-pie,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/connected-services-an-increasingly-important-slice-of-automakers-revenue-pie,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/eliminating-rare-earth-elements-from-ev-motor-supply-chain,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/eliminating-rare-earth-elements-from-ev-motor-supply-chain,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/ev-battery-supply-chain-under-pressure,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/ev-battery-supply-chain-under-pressure,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/expansion-of-ev-charging-infrastructure-slows,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/expansion-of-ev-charging-infrastructure-slows,EXISTS in AEM,PARTIAL (some unresolved),11,9,2,theme: Electric vehicle industry | audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/full-size-half-ton-pickups-us-auto-market,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/full-size-half-ton-pickups-us-auto-market,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/indias-multifuel-path-to-automotive-sustainability,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/indias-multifuel-path-to-automotive-sustainability,EXISTS in AEM,PARTIAL (some unresolved),11,10,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/japan-mobility-show-2025,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/japan-mobility-show-2025,EXISTS in AEM,PARTIAL (some unresolved),9,7,2,marketSalesRegion: Japan/Korea | marketRegion: Japan/Korea
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/mastering-scenario-planning-for-resilience,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/mastering-scenario-planning-for-resilience,EXISTS in AEM,APPLIED (all resolved),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/new-leaders-at-european-automakers,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/new-leaders-at-european-automakers,EXISTS in AEM,APPLIED (all resolved),2,2,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/repositioning-ice-vehicles-with-engine-decarbonization,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/repositioning-ice-vehicles-with-engine-decarbonization,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/11/what-is-fueling-consumer-interest-in-hybrid-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/11/what-is-fueling-consumer-interest-in-hybrid-vehicles,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/12/2025-chevrolet-equinox-industry-performance,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/12/2025-chevrolet-equinox-industry-performance,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/12/automotive-lending-strategies-2026,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/12/automotive-lending-strategies-2026,EXISTS in AEM,PARTIAL (some unresolved),8,7,1,audienceRole: Leasing / financial services
https://www.spglobal.com/automotive-insights/en/blogs/2025/12/automotive-suppliers-sustain-margins-amid-slower-growth-in-2025,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/12/automotive-suppliers-sustain-margins-amid-slower-growth-in-2025,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/12/autonomous-ride-hailing-grows-key-us-markets,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/12/autonomous-ride-hailing-grows-key-us-markets,EXISTS in AEM,APPLIED (all resolved),13,13,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/12/beyond-brand-loyalty-modern-auto-buyer,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/12/beyond-brand-loyalty-modern-auto-buyer,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/12/dram-makers-ai-data-centers-semiconductor-shortage,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/12/dram-makers-ai-data-centers-semiconductor-shortage,EXISTS in AEM,PARTIAL (some unresolved),13,11,2,topic: Supply chain disruption and resilience | topic: Supply chain risk management
https://www.spglobal.com/automotive-insights/en/blogs/2025/12/europe-shifts-into-reverse-on-eu-2035-ice-ban,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/12/europe-shifts-into-reverse-on-eu-2035-ice-ban,EXISTS in AEM,PARTIAL (some unresolved),10,9,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2025/12/hybrid-buses-trucks-europe-forecast,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/12/hybrid-buses-trucks-europe-forecast,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025/12/the-global-rise-of-autonomous-trucks-and-last-mile-delivery,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025/12/the-global-rise-of-autonomous-trucks-and-last-mile-delivery,EXISTS in AEM,APPLIED (all resolved),11,11,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025-auto-sales-forecast-global,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025-auto-sales-forecast-global,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025-light-vehicle-production-forecast,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025-light-vehicle-production-forecast,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2025-playbook-top-automotive-suppliers,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2025-playbook-top-automotive-suppliers,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/2025-automotive-loyalty-awards-winners,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/2025-automotive-loyalty-awards-winners,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/2025-automotive-sales-data-global-trends,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/2025-automotive-sales-data-global-trends,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/2026-automotive-supplier-outlook,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/2026-automotive-supplier-outlook,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/automotive-market-trends-2026,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/automotive-market-trends-2026,EXISTS in AEM,APPLIED (all resolved),7,7,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/cam-international-market-navigates-shifting-ev-supply-and-demand,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/cam-international-market-navigates-shifting-ev-supply-and-demand,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/ces-2026-spotlights-automotive-technology,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/ces-2026-spotlights-automotive-technology,EXISTS in AEM,APPLIED (all resolved),8,8,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/five-predictions-2026-automotive-industry-outlook,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/five-predictions-2026-automotive-industry-outlook,EXISTS in AEM,APPLIED (all resolved),13,13,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/mobility-pulse-360-launch-announcement,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/mobility-pulse-360-launch-announcement,EXISTS in AEM,APPLIED (all resolved),6,6,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/nada-show-2026-preview-transforming-macro-trends-local-market-intelligence,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/nada-show-2026-preview-transforming-macro-trends-local-market-intelligence,EXISTS in AEM,PARTIAL (some unresolved),7,6,1,audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/reinventing-the-truck-energy-transition-in-trucking,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/reinventing-the-truck-energy-transition-in-trucking,EXISTS in AEM,APPLIED (all resolved),14,14,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/renault-group-global-sales-rise,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/renault-group-global-sales-rise,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/scaling-software-defined-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/scaling-software-defined-vehicles,EXISTS in AEM,APPLIED (all resolved),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/01/where-automotive-data-meets-human-expertise,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/01/where-automotive-data-meets-human-expertise,EXISTS in AEM,PARTIAL (some unresolved),7,6,1,topic: Supply chain disruption and resilience
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/commercial-vehicle-market-outlook-sees-steady-gains,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/commercial-vehicle-market-outlook-sees-steady-gains,NEW (not in AEM),PENDING (page not created),14,14,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/formula-1-2026-regulations-and-growth-in-popularity,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/formula-1-2026-regulations-and-growth-in-popularity,NEW (not in AEM),PENDING (page not created),12,12,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/light-vehicle-powertrain-outlook-2026,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/light-vehicle-powertrain-outlook-2026,NEW (not in AEM),PENDING (page not created),16,15,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/loyalty-of-full-size-pickup-households,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/loyalty-of-full-size-pickup-households,NEW (not in AEM),PENDING (page not created),15,15,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/mainland-china-dram-push,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/mainland-china-dram-push,NEW (not in AEM),PENDING (page not created),13,13,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/mobility-global-announces-new-name,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/mobility-global-announces-new-name,NEW (not in AEM),PENDING (page not created),3,2,1,campaignType: Brand / awareness campaign
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/pricing-analytics-vehicle-affordability-1000-payment,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/pricing-analytics-vehicle-affordability-1000-payment,NEW (not in AEM),PENDING (page not created),15,13,2,audienceRole: Dealer / retailer | audienceRole: Leasing / financial services
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/redefining-oem-strategy,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/redefining-oem-strategy,NEW (not in AEM),PENDING (page not created),9,9,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/us-automakers-optimistic-about-improving-auto-sales,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/us-automakers-optimistic-about-improving-auto-sales,NEW (not in AEM),PENDING (page not created),13,13,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/what-auto-marketers-and-dealers-need-to-know-about-the-dram-shortage,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/what-auto-marketers-and-dealers-need-to-know-about-the-dram-shortage,NEW (not in AEM),PENDING (page not created),13,12,1,audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/what-consumers-value-in-human-machine-interface-technologies,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/what-consumers-value-in-human-machine-interface-technologies,NEW (not in AEM),PENDING (page not created),10,10,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/02/what-is-driving-vehicle-lightweighting,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/02/what-is-driving-vehicle-lightweighting,NEW (not in AEM),PENDING (page not created),12,12,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/automotive-cybersecurity-for-software-defined-vehicles,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/automotive-cybersecurity-for-software-defined-vehicles,NEW (not in AEM),PENDING (page not created),13,13,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/capacity-pivot-to-energy-storage-systems,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/capacity-pivot-to-energy-storage-systems,NEW (not in AEM),PENDING (page not created),14,14,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/chinese-cars-in-europe-vehicle-fleet-aftermarket,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/chinese-cars-in-europe-vehicle-fleet-aftermarket,NEW (not in AEM),PENDING (page not created),14,14,0,
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/euro-7-emission-standards-auto-brakes-market,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/euro-7-emission-standards-auto-brakes-market,NEW (not in AEM),PENDING (page not created),13,12,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/ev-charging-readiness-and-consumer-insights,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/ev-charging-readiness-and-consumer-insights,NEW (not in AEM),PENDING (page not created),13,11,2,theme: Electric vehicle industry | audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/ev-lease-returns-impact,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/ev-lease-returns-impact,NEW (not in AEM),PENDING (page not created),15,11,4,theme: Electric vehicle industry | vehicleTypeSegment: Fleet / rental | audienceRole: Dealer / retailer | audienceRole: Leasing / financial services
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/ev-plans-us-cancellations-launches,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/ev-plans-us-cancellations-launches,NEW (not in AEM),PENDING (page not created),13,12,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/february-2026-new-vehicle-inventory-trends,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/february-2026-new-vehicle-inventory-trends,NEW (not in AEM),PENDING (page not created),15,14,1,audienceRole: Dealer / retailer
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/india-ups-the-ante-on-the-rare-earth-value-chain,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/india-ups-the-ante-on-the-rare-earth-value-chain,NEW (not in AEM),PENDING (page not created),13,12,1,audienceRole: Government / policy maker
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/lamborghini-scraps-bev-launch-plans,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/lamborghini-scraps-bev-launch-plans,NEW (not in AEM),PENDING (page not created),13,12,1,theme: Electric vehicle industry
https://www.spglobal.com/automotive-insights/en/blogs/2026/03/luxury-and-mainstream-vehicle-migration,Blog or Automotive Insights,/content/mobility-global/en-us/automotive-insights/blogs/2026/03/luxury-and-mainstream-vehicle-migration,NEW (not in AEM),PENDING (page not created),11,11,0,
